feature,abs_standardized_mean_difference,standardized_mean_difference,missing_rate,std,iqr,outlier_rate_iqr,group_difference_score,missing_risk_score,variability_score,outlier_score,priority_score,analysis_status
feature_475,0.17827376598138348,0.17827376598138348,0.0038289725590299937,2.611173976572678,1.2472999999999996,0.011531069827033953,3.744725738396624,1.0,3.2966101694915255,2.1779661016949152,2.927075734820854,priority_review_candidate
feature_363,0.11746491451205957,0.11746491451205957,0.03254626675175495,138.80192793728307,183.64724999999999,0.021767810026385226,2.848101265822785,1.0,4.686440677966102,2.711864406779661,2.924442179789745,priority_review_candidate
feature_576,0.1144057725456326,-0.1144057725456326,0.0,16.921368702380114,0.49354999999999993,0.05615826419910657,2.8059071729957807,1.0,4.1440677966101696,4.220338983050848,2.9207090753057288,priority_review_candidate
feature_521,0.147476151025823,0.147476151025823,0.0,103.12299573442073,0.0,0.0,3.3016877637130806,1.0,4.661016949152542,0.6313559322033899,2.914149324179361,priority_review_candidate
feature_037,0.16592439178744442,0.16592439178744442,0.0006381620931716656,0.3041407986805711,0.30262500000000614,0.06321839080459771,3.5548523206751055,1.0,2.6949152542372885,4.364406779661017,2.9098530358292214,priority_review_candidate
feature_058,0.22511889217905928,0.22511889217905928,0.0025526483726866626,0.08509477590107162,0.13669999999999938,0.007677543186180422,4.324894514767933,1.0,2.288135593220339,1.8728813559322033,2.905524565543875,priority_review_candidate
feature_003,0.09850505058707584,-0.09850505058707584,0.008934269304403318,441.6916403756737,509.34770000000003,0.032839665164198326,2.5316455696202533,1.0,4.898305084745763,3.3813559322033897,2.9019523707358936,priority_review_candidate
feature_195,0.14965855689437263,0.14965855689437263,0.0025526483726866626,0.39518696433610084,0.07799999999999999,0.1490722968650032,3.3438818565400847,1.0,2.7457627118644066,4.9491525423728815,2.886102767646428,priority_review_candidate
feature_332,0.13916901557665598,0.13916901557665598,0.004467134652201659,5.645225833657501,1.2439749999999998,0.03205128205128205,3.1751054852320677,1.0,3.6779661016949152,3.3389830508474576,2.882187298862905,priority_review_candidate
feature_470,0.153307922785587,0.153307922785587,0.0038289725590299937,4.9833666916925035,4.1835,0.01729660474055093,3.3966244725738397,1.0,3.6186440677966103,2.457627118644068,2.8789047414717874,priority_review_candidate
feature_324,0.15924335896924183,0.15924335896924183,0.0006381620931716656,6.615849551191287,10.346575,0.0031928480204342275,3.5126582278481013,1.0,3.7966101694915255,1.4872881355932202,2.878577558463849,priority_review_candidate
feature_000,0.10079986823624809,-0.10079986823624809,0.0038289725590299937,73.62178674853077,90.38999999999987,0.032030749519538756,2.626582278481013,1.0,4.610169491525424,3.326271186440678,2.8671315168418796,priority_review_candidate
feature_161,0.07901255923958837,-0.07901255923958837,0.0012763241863433313,4239.24505784859,3713.0,0.08562300319488818,2.109704641350211,1.0,4.991525423728814,4.627118644067797,2.859960308946578,priority_review_candidate
feature_479,0.1594923653389346,0.1594923653389346,0.0038289725590299937,2.6386083196727443,0.9976000000000003,0.016015374759769378,3.5337552742616034,1.0,3.3135593220338984,2.3559322033898304,2.854172924265179,priority_review_candidate
feature_365,0.22124748101312552,0.22124748101312552,0.0012763241863433313,0.002656010245061626,0.0019999999999999996,0.06134185303514377,4.272151898734177,1.0,1.1694915254237288,4.338983050847458,2.8487395408710574,priority_review_candidate
feature_088,0.10788779007087111,0.10788779007087111,0.0,53.53726220241346,64.4027000000001,0.022335673261008295,2.7320675105485233,1.0,4.5423728813559325,2.75,2.8400236000858183,priority_review_candidate
feature_428,0.10641380135680865,-0.10641380135680865,0.006381620931716656,10.632730122912243,1.6735,0.04945407835581246,2.689873417721519,1.0,4.033898305084746,4.046610169491525,2.8235786311950224,priority_review_candidate
feature_024,0.07410302643707599,-0.07410302643707599,0.0012763241863433313,2902.6901174771046,2853.25,0.07603833865814696,2.0042194092827,1.0,4.97457627118644,4.52542372881356,2.7980851748551814,priority_review_candidate
feature_076,0.22211273018339722,-0.22211273018339722,0.015315890236119975,0.03320327939551294,0.0454,0.008425145819831496,4.282700421940929,1.0,1.906779661016949,1.9406779661016949,2.7979779017378243,priority_review_candidate
feature_453,0.16728730224730648,-0.16728730224730648,0.0006381620931716656,2.2508044285391753,3.1546,0.006385696040868455,3.575949367088608,1.0,3.2457627118644066,1.75,2.795617893155975,priority_review_candidate
feature_499,0.12061807435846804,-0.12061807435846804,0.0012763241863433313,324.77134168195846,536.2046,0.0,2.9008438818565403,1.0,4.8474576271186445,0.6313559322033899,2.780379746835443,priority_review_candidate
feature_099,0.18620316782884963,0.18620316782884963,0.0038289725590299937,0.062740393429447,0.0596,0.032030749519538756,3.808016877637131,1.0,2.135593220338983,3.326271186440678,2.7801330186655226,priority_review_candidate
feature_418,0.12112184972958581,-0.12112184972958581,0.0012763241863433313,287.70448241162677,524.0022,0.0,2.911392405063291,1.0,4.813559322033899,0.6313559322033899,2.776652006007295,priority_review_candidate
feature_056,0.2577578523516684,0.2577578523516684,0.0025526483726866626,0.006807361515537244,0.007650000000000046,0.016634676903390915,4.440928270042194,1.0,1.3474576271186443,2.4067796610169494,2.7759600944003435,priority_review_candidate
feature_416,0.16899584343857435,-0.16899584343857435,0.00574345883854499,1.0354331579490534,1.3506,0.011553273427471117,3.5970464135021096,1.0,2.9491525423728815,2.1864406779661016,2.7746030894657796,priority_review_candidate
feature_095,0.24246034469084368,0.24246034469084368,0.0038289725590299937,0.00010440797375672332,0.0001,0.03459320948110186,4.388185654008439,1.0,0.9915254237288136,3.5,2.7725649002360013,priority_review_candidate
feature_072,0.028112613442491396,0.028112613442491396,0.5067007019783025,18.388481151665765,13.132500000000022,0.02457956015523933,0.9177215189873418,5.0,4.254237288135593,2.915254237288136,2.7680594293070153,review_with_caution_high_missing
feature_137,0.12020321440003613,0.12020321440003613,0.004467134652201659,52.2530147577518,80.3,0.001282051282051282,2.890295358649789,1.0,4.533898305084746,1.3305084745762712,2.7671583351212186,priority_review_candidate
feature_100,0.2611215371185422,0.2611215371185422,0.0038289725590299937,0.0003555366912193449,0.0004,0.02370275464445868,4.4831223628691985,1.0,1.0338983050847457,2.8559322033898304,2.761472859901309,priority_review_candidate
feature_543,0.20598901851570214,-0.20598901851570214,0.0012763241863433313,0.0015335446409861135,0.0011999999999999997,0.09776357827476038,4.018987341772152,1.0,1.1016949152542372,4.720338983050848,2.7560019309161126,priority_review_candidate
feature_272,0.12516224110879937,0.12516224110879937,0.004467134652201659,17.737513289361313,27.1846,0.001282051282051282,3.027426160337553,1.0,4.228813559322034,1.3305084745762712,2.7525960094400346,priority_review_candidate
feature_384,0.04920446380915223,-0.04920446380915223,0.6496490108487556,3.168427387352426,0.5443,0.01639344262295082,1.4767932489451476,5.0,3.398305084745763,2.3813559322033897,2.752268826432096,review_with_caution_high_missing
feature_201,0.11545792557614039,0.11545792557614039,0.004467134652201659,5.1044949288971635,4.470000000000001,0.038461538461538464,2.8270042194092824,1.0,3.644067796610169,3.652542372881356,2.748423085174855,priority_review_candidate
feature_296,0.0639254007041071,-0.0639254007041071,0.0012763241863433313,1975.1113652390666,1738.2558,0.0817891373801917,1.877637130801688,1.0,4.966101694915254,4.567796610169491,2.7432417936065225,priority_review_candidate
feature_102,0.1733082363246454,-0.1733082363246454,0.0038289725590299937,0.06296766399989996,0.0693,0.039077514413837285,3.6392405063291138,1.0,2.1440677966101696,3.694915254237288,2.743166702424373,priority_review_candidate
feature_270,0.11330814269638026,-0.11330814269638026,0.003190810465858328,8.402012633351179,6.719900000000003,0.027528809218950064,2.795358649789029,1.0,3.906779661016949,3.0677966101694913,2.7413859686762496,priority_review_candidate
feature_454,0.13388027567017177,-0.13388027567017177,0.0006381620931716656,3.0596604010061013,3.7702500000000017,0.02362707535121328,3.132911392405063,1.0,3.3813559322033897,2.847457627118644,2.73989487234499,priority_review_candidate
feature_246,0.03594240110280777,-0.03594240110280777,0.6496490108487556,10.045083815255321,1.7538,0.012750455373406194,1.1286919831223627,5.0,3.991525423728813,2.2033898305084745,2.7261317313881137,review_with_caution_high_missing
feature_211,0.17564513045451055,0.17564513045451055,0.015315890236119975,0.02500514369357546,0.020399999999999995,0.049902786779001944,3.7236286919831225,1.0,1.7627118644067796,4.067796610169491,2.723090538511049,priority_review_candidate
feature_145,0.17627572158569949,-0.17627572158569949,0.0012763241863433313,0.026540583373346135,0.0238,0.04600638977635783,3.7341772151898733,1.0,1.7966101694915255,3.919491525423729,2.721481441750697,priority_review_candidate
feature_144,0.15392719378286254,-0.15392719378286254,0.0012763241863433313,0.061342785491063416,0.04880000000000001,0.07859424920127796,3.4071729957805905,1.0,2.1271186440677967,4.5508474576271185,2.7200922548809268,priority_review_candidate
feature_198,0.1589537117646387,0.1589537117646387,0.0038289725590299937,0.5377051946449524,0.43,0.016655989750160152,3.50210970464135,1.0,2.805084745762712,2.4152542372881354,2.718745977258099,priority_review_candidate
feature_334,0.1635009999944701,0.1635009999944701,0.0038289725590299937,0.17288255254879842,0.12100000000000001,0.024343369634849454,3.5443037974683547,1.0,2.483050847457627,2.889830508474576,2.704682471572624,priority_review_candidate
feature_281,0.191458344938477,-0.191458344938477,0.0012763241863433313,0.005545481256159795,0.004699999999999999,0.05686900958466454,3.881856540084388,1.0,1.3220338983050848,4.262711864406779,2.703615104054924,priority_review_candidate
feature_146,0.1746197814907356,-0.1746197814907356,0.0012763241863433313,0.021844487744507778,0.019200000000000002,0.054952076677316296,3.681434599156118,1.0,1.7033898305084747,4.194915254237288,2.7019845526711004,priority_review_candidate
feature_249,0.2669727887791211,0.2669727887791211,0.0,0.015770787828204697,0.0,0.0,4.5042194092827,1.0,1.6440677966101693,0.6313559322033899,2.7010512765500967,priority_review_candidate
feature_489,0.0771488231439419,0.0771488231439419,0.015315890236119975,228.04670199625264,264.28495,0.04471808165910564,2.056962025316456,1.0,4.737288135593221,3.898305084745763,2.699785453765287,priority_review_candidate
feature_225,0.07968626613626081,0.07968626613626081,0.03254626675175495,433.1700758034397,542.5744500000001,0.02836411609498681,2.1413502109704643,1.0,4.889830508474576,3.1186440677966103,2.697929628835014,priority_review_candidate
feature_343,0.12370210500827852,0.12370210500827852,0.0038289725590299937,5.371825069596769,1.8863000000000003,0.014093529788597053,2.9957805907173,1.0,3.6610169491525424,2.2584745762711864,2.689202960738039,priority_review_candidate
feature_181,0.1739999486836143,-0.1739999486836143,0.0006381620931716656,0.22440175239982996,0.3107500000000001,0.0070242656449553,3.6603375527426163,1.0,2.593220338983051,1.7923728813559323,2.6746942716155333,priority_review_candidate
feature_213,0.17548886491753027,0.17548886491753027,0.015315890236119975,0.05302956395031069,0.0373,0.023979261179520414,3.7130801687763713,1.0,2.059322033898305,2.88135593220339,2.6738521776442825,priority_review_candidate
feature_446,0.16685607918456435,0.16685607918456435,0.0006381620931716656,0.17615820845233035,0.22550000000000003,0.015964240102171137,3.5654008438818563,1.0,2.5,2.330508474576271,2.6624812272044625,priority_review_candidate
feature_175,0.1722107512783682,0.1722107512783682,0.0006381620931716656,0.11632213822392523,0.15169999999999995,0.015964240102171137,3.628691983122363,1.0,2.3813559322033897,2.330508474576271,2.6613012229135378,priority_review_candidate
feature_486,0.10137571528129313,0.10137571528129313,0.015315890236119975,287.3640702281874,501.60745,0.0,2.6476793248945145,1.0,4.805084745762712,0.6313559322033899,2.6558624758635485,priority_review_candidate
feature_349,0.17985804973672903,0.17985804973672903,0.015315890236119975,0.010603207483607125,0.009000000000000001,0.046662346079066754,3.755274261603376,1.0,1.457627118644068,3.961864406779661,2.6504666380605024,priority_review_candidate
feature_273,0.09880800405772594,0.09880800405772594,0.008934269304403318,3.830462509200963,3.850200000000001,0.05988409529942048,2.542194092827004,1.0,3.4915254237288136,4.313559322033899,2.6482246299077454,priority_review_candidate
feature_182,0.12554120277192343,-0.12554120277192343,0.0006381620931716656,4.164050577644839,5.605,0.008301404853128991,3.048523206751055,1.0,3.5338983050847457,1.8940677966101696,2.6447167989701783,priority_review_candidate
feature_561,0.10509635209779795,0.10509635209779795,0.0006381620931716656,19.026081423650705,28.350949999999997,0.005747126436781609,2.668776371308017,1.0,4.279661016949153,1.733050847457627,2.644169706071659,priority_review_candidate
feature_339,0.12007263430206776,0.12007263430206776,0.0038289725590299937,6.074701971319435,2.851,0.010890454836643177,2.8797468354430378,1.0,3.7203389830508478,2.11864406779661,2.63783522849174,priority_review_candidate
feature_023,0.052136692141936336,0.052136692141936336,0.0012763241863433313,1380.1621478092084,1019.0,0.12396166134185303,1.5717299578059072,1.0,4.9576271186440675,4.864406779661017,2.633125938639777,priority_review_candidate
feature_346,0.010882010585685881,-0.010882010585685881,0.5067007019783025,17.077498149928836,1.553,0.08796895213454076,0.28481012658227844,5.0,4.161016949152542,4.6440677966101696,2.6328255739111777,review_with_caution_high_missing
feature_564,0.06451056540550557,0.06451056540550557,0.1742182514358647,2.6335832675831226,2.8199999999999994,0.03632148377125193,1.8881856540084387,3.0,3.305084745762712,3.5677966101694913,2.6327343917614243,priority_review_candidate
feature_360,0.15504784731339416,0.15504784731339416,0.0,0.020002568739022588,0.0014,0.08679004467134652,3.438818565400844,1.0,1.6779661016949152,4.635593220338984,2.630519201888007,priority_review_candidate
feature_227,0.16738658019000047,0.16738658019000047,0.0012763241863433313,0.010755712754397951,0.008,0.06964856230031949,3.586497890295359,1.0,1.4830508474576272,4.440677966101695,2.6287545591074877,priority_review_candidate
feature_408,0.10953641048828176,-0.10953641048828176,0.003190810465858328,2.5781176672891375,1.6593,0.03905249679897567,2.742616033755274,1.0,3.2881355932203387,3.6779661016949152,2.6240077236644495,priority_review_candidate
feature_280,0.20254714679903887,-0.20254714679903887,0.0012763241863433313,0.006483010889275725,0.006499999999999999,0.02619808306709265,3.9767932489451474,1.0,1.3305084745762712,2.995762711864407,2.6217603518558246,priority_review_candidate
feature_331,0.1404435733008633,0.1404435733008633,0.0025526483726866626,0.063424505382566,0.026800000000000004,0.06461932181701856,3.206751054852321,1.0,2.152542372881356,4.381355932203389,2.6193091611242223,priority_review_candidate
feature_151,0.08994226170804161,-0.08994226170804161,0.0019144862795149968,31.002541178451466,6.2574999999999985,0.01854219948849105,2.3628691983122363,1.0,4.398305084745763,2.5338983050847457,2.616257240935422,priority_review_candidate
feature_568,0.07845148822210612,0.07845148822210612,0.1742182514358647,0.996644174259087,1.08645,0.03245749613601236,2.0991561181434597,3.0,2.923728813559322,3.3644067796610173,2.611993134520489,priority_review_candidate
feature_271,0.10780809951963231,0.10780809951963231,0.0038289725590299937,17.86643760258941,29.580800000000004,0.0006406149903907751,2.7215189873417724,1.0,4.23728813559322,1.2796610169491527,2.611971679897018,priority_review_candidate
feature_387,0.2663177277627058,0.2663177277627058,0.0,0.0049893344938820305,0.0,0.0,4.493670886075949,1.0,1.305084745762712,0.6313559322033899,2.6115586783951943,priority_review_candidate
feature_279,0.15392756842940694,-0.15392756842940694,0.0012763241863433313,0.020289164688217655,0.0175,0.07156549520766774,3.4177215189873418,1.0,1.6864406779661016,4.466101694915254,2.6061950225273547,priority_review_candidate
feature_134,0.12242951252083906,-0.12242951252083906,0.005105296745373325,2.9904760832493906,3.457349999999998,0.01603592046183451,2.9535864978902953,1.0,3.3559322033898304,2.3686440677966103,2.604961381677752,priority_review_candidate
feature_025,0.14733572396839456,-0.14733572396839456,0.0012763241863433313,0.17760047570306497,0.20950000000000002,0.024920127795527155,3.291139240506329,1.0,2.5084745762711864,2.9279661016949152,2.600927912465136,priority_review_candidate
feature_208,0.09126449688449557,-0.09126449688449557,0.0038289725590299937,28.067142840732725,34.357,0.014093529788597053,2.3839662447257384,1.0,4.381355932203389,2.2584745762711864,2.593971250804548,priority_review_candidate
feature_518,0.03526752865456187,-0.03526752865456187,0.6496490108487556,4.71589432795297,0.7616,0.01092896174863388,1.0759493670886076,5.0,3.576271186440678,2.135593220338983,2.591804333833941,review_with_caution_high_missing
feature_345,0.010993853033067512,-0.010993853033067512,0.5067007019783025,17.512965294864145,2.3849,0.04915912031047866,0.29535864978902954,5.0,4.211864406779661,4.016949152542373,2.5875724093542156,review_with_caution_high_missing
feature_114,0.2757160532596326,0.2757160532596326,0.0,0.0016680941765185792,0.0,0.0,4.525316455696203,1.0,1.11864406779661,0.6313559322033899,2.579189015232783,priority_review_candidate
feature_244,0.04360771052854051,-0.04360771052854051,0.6496490108487556,0.08461762122921439,0.0014,0.051001821493624776,1.3291139240506329,5.0,2.2796610169491522,4.101694915254237,2.5781860115854967,review_with_caution_high_missing
feature_318,0.14318597882722509,-0.14318597882722509,0.0006381620931716656,1.2159299661071454,1.7015250000000002,0.0038314176245210726,3.259493670886076,1.0,3.0254237288135593,1.5423728813559323,2.5773653722377174,priority_review_candidate
feature_439,0.08186184108025443,-0.08186184108025443,0.0012763241863433313,38.37617776213927,36.7996,0.021725239616613417,2.1835443037974684,1.0,4.5,2.6949152542372885,2.5770864621325895,priority_review_candidate
feature_497,0.10062777110854047,0.10062777110854047,0.03254626675175495,4.9566469784566225,6.3187,0.025725593667546173,2.6160337552742616,1.0,3.593220338983051,2.9661016949152543,2.572130444110706,priority_review_candidate
feature_222,0.12567765249781826,0.12567765249781826,0.0,0.055936767099401666,0.0040999999999999995,0.08806636885768986,3.0590717299578056,1.0,2.084745762711864,4.6525423728813555,2.5630229564471145,priority_review_candidate
feature_155,0.10641392116615651,-0.10641392116615651,0.006381620931716656,1.1224267752591632,0.21000000000000002,0.04945407835581246,2.70042194092827,1.0,2.9661016949152543,4.046610169491525,2.561376314095688,priority_review_candidate
feature_078,0.17347535889902646,-0.17347535889902646,0.015315890236119975,0.04787230157881146,0.059800000000000006,0.01101749837977965,3.6497890295358646,1.0,2.0,2.1440677966101696,2.556811842952156,priority_review_candidate
feature_128,0.12847183381136731,0.12847183381136731,0.00574345883854499,0.26417454262867024,0.23700000000000054,0.02631578947368421,3.0696202531645573,1.0,2.635593220338983,3.0127118644067794,2.5414986054494744,priority_review_candidate
feature_351,0.17177803320335555,0.17177803320335555,0.015315890236119975,0.024562918063232752,0.0173,0.0220349967595593,3.618143459915612,1.0,1.7542372881355934,2.7288135593220337,2.539605234928127,priority_review_candidate
feature_140,0.05446275140939536,-0.05446275140939536,0.008934269304403318,506.92210649829843,0.3074,0.03412749517063748,1.6350210970464136,1.0,4.915254237288136,3.453389830508475,2.509912036043768,priority_review_candidate
feature_425,0.055560563012833485,0.055560563012833485,0.0019144862795149968,23.257715596229374,3.1172999999999997,0.08951406649616368,1.6877637130801686,1.0,4.322033898305085,4.677966101694915,2.507798755631839,priority_review_candidate
feature_317,0.1594193969343481,-0.1594193969343481,0.0006381620931716656,0.07239235980809001,0.10072499999999998,0.004469987228607918,3.5232067510548526,1.0,2.2203389830508473,1.63135593220339,2.5036633769577348,priority_review_candidate
feature_019,0.12330399143987686,0.12330399143987686,0.006381620931716656,0.21796526009825198,0.08709999999999951,0.029543994861913937,2.9746835443037973,1.0,2.5677966101694913,3.2033898305084745,2.500895730529929,priority_review_candidate
feature_214,0.13076390663140347,-0.13076390663140347,0.015315890236119975,0.05645567199791888,0.03674999999999999,0.04212572909915749,3.090717299578059,1.0,2.093220338983051,3.830508474576271,2.4971787170135165,priority_review_candidate
feature_310,0.15857072512482845,0.15857072512482845,0.0006381620931716656,0.043459845886389924,0.05334999999999995,0.015964240102171137,3.4810126582278484,1.0,1.9745762711864407,2.330508474576271,2.493150611456769,priority_review_candidate
feature_344,0.09241236592080075,-0.09241236592080075,0.0038289725590299937,8.895221076950302,11.0122,0.010890454836643177,2.4261603375527425,1.0,3.9576271186440675,2.11864406779661,2.4930433383394117,priority_review_candidate
feature_382,0.043871467066060356,-0.043871467066060356,0.6496490108487556,0.02673996257104384,0.0004,0.061930783242258654,1.339662447257384,5.0,1.805084745762712,4.347457627118644,2.4888650504183647,review_with_caution_high_missing
feature_424,0.0917214689595536,-0.0917214689595536,0.0019144862795149968,6.3253650946585225,1.505725,0.01918158567774936,2.4156118143459917,1.0,3.7542372881355934,2.5677966101694913,2.4823642995065436,priority_review_candidate
feature_027,0.11828287570661314,-0.11828287570661314,0.0012763241863433313,1.244249271997308,2.066,0.015335463258785943,2.8586497890295357,1.0,3.050847457627119,2.3008474576271185,2.4791890152327825,priority_review_candidate
feature_443,0.14759217774124225,0.14759217774124225,0.0006381620931716656,0.14355204755671536,0.182925,0.005747126436781609,3.3122362869198314,1.0,2.457627118644068,1.733050847457627,2.478218193520704,priority_review_candidate
feature_474,0.05927874541088219,0.05927874541088219,0.004467134652201659,24.822917866633844,22.012975000000004,0.04230769230769231,1.7827004219409281,1.0,4.3559322033898304,3.847457627118644,2.47594400343274,priority_review_candidate
feature_541,0.09943268610297833,0.09943268610297833,0.005105296745373325,2.896375799624502,3.7426500000000003,0.021167415009621552,2.5738396624472575,1.0,3.347457627118644,2.6779661016949152,2.4628888650504184,priority_review_candidate
feature_275,0.054475098361574985,-0.054475098361574985,0.008934269304403318,168.9494126740049,0.10020000000000001,0.03412749517063748,1.6455696202531644,1.0,4.694915254237288,3.453389830508475,2.4595741257240933,priority_review_candidate
feature_445,0.15154249479567203,0.15154249479567203,0.0006381620931716656,0.14125217772776266,0.1926,0.0006385696040868455,3.375527426160337,1.0,2.4491525423728815,1.2627118644067798,2.45754666380605,priority_review_candidate
feature_286,0.08503843989501869,-0.08503843989501869,0.0019144862795149968,9.763829303611644,1.8442249999999998,0.017263427109974423,2.2573839662447255,1.0,3.983050847457627,2.4491525423728815,2.4565007509118213,priority_review_candidate
feature_438,0.06285060220135284,0.06285060220135284,0.0012763241863433313,34.108051385106016,30.376400000000004,0.027476038338658148,1.8670886075949367,1.0,4.423728813559322,3.0593220338983054,2.4520542801973826,priority_review_candidate
feature_388,0.07920536658666727,0.07920536658666727,0.0,17.227003219757325,18.265900000000002,0.016592214422463305,2.130801687763713,1.0,4.177966101694915,2.389830508474576,2.442335335764857,priority_review_candidate
feature_410,0.11894316447208515,0.11894316447208515,0.004467134652201659,2.122977939052172,3.1932250000000004,0.001282051282051282,2.869198312236287,1.0,3.2203389830508473,1.3305084745762712,2.429274833726668,priority_review_candidate
feature_006,0.06496472722978516,0.06496472722978516,0.008934269304403318,6.237213788938685,6.666699999999992,0.06310367031551835,1.89873417721519,1.0,3.7457627118644066,4.3559322033898304,2.4264642780519203,priority_review_candidate
feature_004,0.05503084730903876,-0.05503084730903876,0.008934269304403318,56.355540093690934,0.508,0.030907920154539602,1.6772151898734178,1.0,4.576271186440678,3.26271186440678,2.4250858184938853,priority_review_candidate
feature_174,0.14931091895064022,0.14931091895064022,0.0006381620931716656,0.07124688599023044,0.09369999999999995,0.005108556832694764,3.333333333333333,1.0,2.211864406779661,1.694915254237288,2.422457627118644,priority_review_candidate
feature_143,0.17540930784107442,-0.17540930784107442,0.00574345883854499,0.001281809325877089,0.0015999999999999999,0.023106546854942234,3.70253164556962,1.0,1.0847457627118644,2.8389830508474576,2.421223986269041,priority_review_candidate
feature_170,0.14708186023596276,0.14708186023596276,0.0006381620931716656,0.15746797134498902,0.2217,0.001277139208173691,3.2700421940928273,1.0,2.4745762711864407,1.309322033898305,2.421095258528213,priority_review_candidate
feature_117,0.06714681626609953,-0.06714681626609953,0.0,6.48517445373113,1.1555999999999997,0.05105296745373325,1.9198312236286919,1.0,3.7711864406779663,4.110169491525424,2.417737609954945,priority_review_candidate
feature_172,0.14923615126479792,0.14923615126479792,0.0006381620931716656,0.07124300579846014,0.09359999999999996,0.005108556832694764,3.3227848101265822,1.0,2.2033898305084745,1.694915254237288,2.4155921476078093,priority_review_candidate
feature_582,0.1887791132748861,0.1887791132748861,0.0006381620931716656,0.0034043251020306237,0.004475000000000007,0.006385696040868455,3.818565400843882,1.0,1.2796610169491527,1.75,2.4132696846170347,priority_review_candidate
feature_415,0.0774599908646937,-0.0774599908646937,0.008934269304403318,3.958371425739251,2.643300000000001,0.044430135222150675,2.067510548523207,1.0,3.508474576271187,3.889830508474576,2.396481441750697,priority_review_candidate
feature_062,0.0762279269719422,-0.0762279269719422,0.0038289725590299937,8.629021528561994,8.904600000000002,0.024983984625240232,2.0464135021097047,1.0,3.923728813559322,2.940677966101695,2.395886075949367,priority_review_candidate
feature_030,0.15070872463648913,0.15070872463648913,0.0012763241863433313,0.03294394301191376,0.045399999999999996,0.0076677316293929714,3.3649789029535864,1.0,1.8983050847457628,1.8389830508474576,2.3727150826003003,priority_review_candidate
feature_587,0.14209164189853346,0.14209164189853346,0.0006381620931716656,0.008807535393245908,0.009699999999999999,0.038314176245210725,3.238396624472574,1.0,1.3898305084745763,3.6355932203389827,2.3682954301652006,priority_review_candidate
feature_578,0.053623208718450284,0.053623208718450284,0.6056158264199106,0.011730310164318606,0.0139,0.021035598705501618,1.6033755274261605,5.0,1.5084745762711864,2.6525423728813555,2.363891868697704,review_with_caution_high_missing
feature_542,0.20464960713709518,-0.20464960713709518,0.0012763241863433313,0.002736759413485171,0.003799999999999998,0.0,4.0084388185654,1.0,1.1864406779661016,0.6313559322033899,2.363543231066295,priority_review_candidate
feature_080,0.12359518434134141,-0.12359518434134141,0.015315890236119975,0.04922601878995139,0.053599999999999995,0.025275437459494492,2.9852320675105486,1.0,2.016949152542373,2.957627118644068,2.343354430379747,priority_review_candidate
feature_104,0.1559213102091348,-0.1559213102091348,0.0012763241863433313,0.000850708638613734,0.0008,0.02939297124600639,3.449367088607595,1.0,1.076271186440678,3.1822033898305087,2.339503325466638,priority_review_candidate
feature_558,0.09295655401749364,0.09295655401749364,0.0006381620931716656,0.08385953711268757,0.04559999999999986,0.08301404853128991,2.4367088607594938,1.0,2.2711864406779663,4.584745762711864,2.32279017378245,priority_review_candidate
feature_093,0.1249504220438571,0.1249504220438571,0.0012763241863433313,0.003009833796536164,0.0026,0.07412140575079872,3.0063291139240507,1.0,1.2372881355932204,4.495762711864407,2.3117464063505686,priority_review_candidate
feature_098,0.082973014063961,-0.082973014063961,0.0038289725590299937,0.42710978584634884,0.4081,0.05060858424087124,2.2151898734177213,1.0,2.7711864406779663,4.093220338983051,2.298954087105771,priority_review_candidate
feature_441,0.1335069202965332,0.1335069202965332,0.0006381620931716656,0.18421271107607257,0.248,0.0,3.1223628691983123,1.0,2.516949152542373,0.6313559322033899,2.2974361724951726,priority_review_candidate
feature_546,0.05499405101938491,-0.05499405101938491,0.16592214422463306,0.38906580941832136,0.4880500000000002,0.019892884468247895,1.6666666666666665,3.0,2.7372881355932206,2.593220338983051,2.29364406779661,priority_review_candidate
feature_487,0.04613838489920134,-0.04613838489920134,0.015315890236119975,263.8376452668167,341.9509499999999,0.020738820479585224,1.4029535864978904,1.0,4.779661016949152,2.6440677966101696,2.2906511478223557,priority_review_candidate
feature_480,0.046390529809344716,-0.046390529809344716,0.0038289725590299937,35.752493321756106,40.225100000000005,0.029468289557975657,1.4345991561181435,1.0,4.466101694915254,3.194915254237288,2.281586569405707,priority_review_candidate
feature_142,0.06171474272872107,-0.06171474272872107,0.008934269304403318,3.552254229996391,2.3899999999999997,0.039278815196394076,1.8565400843881856,1.0,3.466101694915254,3.711864406779661,2.273154902381463,priority_review_candidate
feature_500,0.058739017012257574,0.058739017012257574,0.0012763241863433313,323.0034102258164,505.401,0.0,1.7721518987341773,1.0,4.838983050847458,0.6313559322033899,2.270349710362583,priority_review_candidate
feature_043,0.08218329097215296,-0.08218329097215296,0.0006381620931716656,6.234706194564162,9.970674999999972,0.0019157088122605363,2.1940928270042197,1.0,3.73728813559322,1.3771186440677965,2.2593756704569836,priority_review_candidate
feature_419,0.05720160254371087,0.05720160254371087,0.0012763241863433313,325.4483912877321,582.9352,0.0,1.729957805907173,1.0,4.8559322033898304,0.6313559322033899,2.2555996567260244,priority_review_candidate
